ticker,headline,date,eventRet,perc_sent,lstm,vader_sent
AIG,"More on AIG: Shares are off 2.5% following news the Chinese buyers of its aircraft-leasing unit (ILFC) failed to come up with a 10% deposit by the May 15 deadline. Under terms of the $4.2B deal, AIG has the right to back out of the sale. This may please some who thought ILFC was being sold too cheaply, but if AIG could have gotten a better price, wouldn't it have gotten a better price? Stay tuned.",2013-05-31,-0.0227127859306661,1,0,0.9275
AIG,Is AIG's sale of ILFC falling apart? The insurer says (8-K) the consortium making the purchase missed a deadline for a deposit payment. Shares -1% premarket.,2013-05-31,-0.0227127859306661,0,1,0.252
NFLX,Curb your enthusiasm. That's the advice from Schaeffer's Investment Research to traders giddy over Netflix's (NASDAQ:NFLX) inclusion in the Nasdaq 100. The track record for companies tagged for the index is spotty and Netflix's own history suggests it does just well as from the outside looking in. NFLX +1.1% premarket.,2013-05-31,0.0501160340525339,1,1,0.7878
TSLA,"It's a rough day for Elon Musk's stocks. In addition to Tesla, SolarCity (SCTY -9.9%) has given back some of this year's giant gains, possibly thanks to concerns about its June 11 lockup expiration. Nearly 61.6M shares, or 82% of SolarCity's outstanding shares, become eligible for sale following the expiration. ""The floodgates are about to open,"" says Raymond James' Alex Morris. Musk owns 28% of SolarCity, or a little over a third of the shares affected by the expiration. (previous)",2013-06-03,-0.1213934053298758,1,1,0.9551
TSLA,"Tesla Motors (TSLA -6.7%) slips as Autodata estimates the company may have sold 1,425 units of its Model S sedan in May. Year-to-date Model S sales are estimated to be about 7,506 units. During Q1, the company produced 400 or more Model S vehicles a week, for a total of over 5,000.",2013-06-03,-0.1213934053298758,0,1,0.1914
NFLX,"Netflix (NFLX -3.4%) is seeing more profit-taking on a down day for tech. Over the weekend, SA contributor Money Investor noted the valuations being thrown around for Hulu (Bloomberg has reported of $1B+ offers) imply a major price/sales discount relative to Netflix's current valuation of 2.8x 2013E sales. One could also point out they appear to be below the $2B valuation Providence Equity obtained last fall for its 10% Hulu stake. On the other hand, Netflix has been soundly outgrowing Hulu, and its paid subscriber base is now bigger than Hulu's estimated total viewer base.",2013-06-03,-0.0027938982974949,1,1,0.915
TSLA,"Tesla (TSLA -5.2%) dives again as investors pocket some more of their huge spring gains; shares are now off 19% from last Wednesday's high of $114.90, but remain up 173% YTD. The company has made a believer out of Jim Cramer, who gushed about the Model S on Friday night's episode of Mad Money after taking a test-drive. ""All I can say is 'wow,' I want one. It is that terrific. It was the best, most quiet and most powerful ride I ever had."" However, Cramer isn't as enthusiastic about Tesla's valuation.",2013-06-03,-0.1213934053298758,1,1,0.9808
YELP,"Yelp (YELP +4.4%) will benefit from a pending Apple Maps overhaul that will ""significantly improve the user experience,"" argues Wedge Partners' Brian Blair. He sees the update to the oft-criticized Maps, which features heavy Yelp integration, bolstering the local reviews leader's already-strong mobile momentum. Blair trumpets the fact 36% of Yelp's Q1 ad impressions were mobile-related, up from 25% in Q4. (Yelp Q1 data)",2013-06-05,0.0024367858449635,1,1,0.8432
AIG,The ILFC sale looks to be back on track. AIG reports receipt of the necessary deposit from the Chinese group making the purchase. Shares +3% premarket.,2013-06-05,-0.019060063682771,1,1,0.6282
MSFT,"Microsoft (NASDAQ:MSFT) won't charge a fee for Xbox One used game sales to ""retailers, publishers, or consumers,"" the company states in a blog post. GameStop (NYSE:GME) investors are relieved, shares +5% AH. Other details: 1) With games/data stored in the cloud, users will be able to access owned games on friends' consoles by logging in. 2) Users are required to be online once every 24 hours on their home console, and once an hour on a friend's console, to verify usage rights. 3) Games can be shared with up to 10 family members, who can play them on any console (though only one can play from a shared library at a given time). (previous)",2013-06-06,-0.0008262879908167,1,1,0.9808
BA,"Boeing (BA +1%) updates its Orders & Deliveries page today, saying it's posted seven new orders for 737s from unidentified customers since last week.",2013-06-06,0.0016508055713679,1,1,0.3475
TSLA,SolarCity (SCTY -6%) has now fallen 21% this week as investors book profits ahead of a 61.6M-share Tuesday lockup expiration that Credit Suisse has estimated could increase the solar panel installer/electricity seller's tradeable float by 8x-10x. Shares are still up over 4x from last December's $8 IPO price.,2013-06-07,0.0689380336442242,1,1,0.9052
NFLX,"An ITC administrative law judge rules Netflix (NASDAQ:NFLX) and Roku don't infringe a Rovi (ROVI -6.6%) patent related to parental control for TV UIs; Rovi, which is likely to appeal, is diving after making fresh 52-week highs on Friday. B. Riley has cut Rovi to Neutral, stating it's ""now somewhat less optimistic about Rovi’s chances of prevailing."" The firm thinks deals with Netflix and Roku could respectively yield $90M/year and $10M-$20M/year in licensing fees over the next 3-5 years.",2013-06-10,0.0146137467203051,0,1,0.9434
TSLA,"Shares of Tesla Motors (NASDAQ:TSLA) are off 2.9% premarket with a cover story in Barron's (I, II) firing up passionate reactions from both TSLA longs and shorts. The action is relatively minor considering the dizzying +200% YTD run in Tesla shares and the strong slap from a publication that is known as a Monday stock mover.",2013-06-10,0.028674578957622,1,1,0.9689
TSLA,"SolarCity (SCTY -4%) slumps as 61.6M shares become eligible for sale courtesy of a lockup expiration. Shares had bounced a little yesterday, but are currently down 34% from their May 20 high of $52.77 (albeit while remaining up 192% YTD), as investors booked gains ahead of the expiration.",2013-06-11,-0.0752743590684469,1,0,0.8101
MSFT,"Microsoft (NASDAQ:MSFT) isn't interested in Nook Media's (BKS -6.1%) digital assets, sources tell dealReporter. The report led Barnes & Noble shares to dive over the final 15 minutes of trading. TechCrunch reported of Microsoft's interest in Nook Media last month, but a source later told Insider Monkey Microsoft ""has no intention"" of making a deal.",2013-06-12,-0.0131692256714787,0,1,0.8009
TSLA,"Robert W. Baird raises its price target on Tesla Motors (NASDAQ:TSLA) to $118 after missing a turn on the automaker's road to triple digits. The color from the investment firm focuses on the long-term potential for the Model X and Generation III, indicating that the PT only factors in moderate share price appreciation over the next few years. TSLA +3.3% premarket to $97.20.",2013-06-12,-0.0212638382395362,1,1,0.8215
MSFT,"ITG Research raises its estimates for LinkedIn (LNKD +2.4%), citing higher order volumes and pricing (for ads, subscriptions, or both?). The professional social networking leader has largely been range-bound since March, after starting the year off with a bang.",2013-06-14,-0.0172161022626938,1,1,0.7759
NFLX,"Netflix (NFLX +5.1%) roars 6% higher after news of a content deal with DreamWorks Animation breaks. Though the partnership will significantly strengthen the company's menu of children's programming including the rights to air Shrek and Kung Fu Panda series, with financial terms undisclosed there is a wildcard in the mix.",2013-06-17,0.0647184275804492,1,1,0.1729
AMD,"AMD +4.6% after Barron's praises the chipmaker, arguing its SeaMicro server platform unit will help grow its share of an x86 server market where 96% of all hardware uses Intel's (NASDAQ:INTC) CPUs (per IDC). SeaMicro, acquired in 2012, has developed innovative tech (.pdf) for linking hundreds of CPUs in a dense, low-power fabric that's well-suited for the ""hyperscale"" architectures embraced by Web/cloud firms, among others. The unit uses both AMD Opteron and Intel Atom CPUs, will eventually support ARM-based chips, and wants to license its tech to server OEMs. SeaMicro says it convinced Intel to supply it with Atom CPUs instead of costlier Xeon parts by arguing it ""would sell [4x] as many Atom chips as Xeon chips, and that Intel would make [1.7x] the revenue as they would have with Xeon.""",2013-06-17,0.0253871720826357,1,1,0.8949
TSLA,"Shares of Tesla Motors (NASDAQ:TSLA) move 2.6% higher premarket to $102.91 with a fresh Overweight rating and $150 price target from Global Equities helping to lift sentiment early in the week. The investment firm thinks Tesla is creating a ""new industry"" with its electric vehicles boasting solid performance and muscle.",2013-06-17,0.0405361846686262,1,1,0.9535
ADBE,"More on Adobe: FQ3 guidance is for revenue of $975M-$1.025B and EPS of $0.29-$0.35, vs. consensus of $1.01B and $0.35. FY13 guidance is for revenue of $4.1B and EPS of $1.45 vs. consensus of $4.11B and $1.44. Paid Creative Cloud subs +221K Q/Q to 700K in FQ2, better than FQ1's +153K. CC annual recurring revenue +$123M Q/Q to $356M (rose $80M in FQ1), 81% of subs use full suite. Digital Media revenue -18% Y/Y to $670M (shift to subscriptions), Digital Marketing (Omniture, AdLens) revenue +11% to $285M. ADBE +3.9% AH, CC at 5PM ET (webcast). (slides) (datasheet) (prepared remarks) (PR)",2013-06-18,0.0121470754404015,1,1,0.9493
TSLA,"Tesla Motors (TSLA +1.3%) shares are on the move amid some chatter that General Motors is interested in the EV automaker's technology. Though Tesla supplies Mercedes-Benz with electric drivetrains, there hasn't been any prior indication that the Big Three automakers have had any serious interest in working a deal with Tesla.",2013-06-18,0.0305869822719002,1,0,0.8467
TSLA,"SolarCity (SCTY +3%) trades higher this morning after the company reported earlier that its 2013 megawatts deployed is now estimated to be around 270MW, up from mid-May guidance of 250MW.",2013-06-18,0.0305869822719002,1,1,0.3381
AMD,"AMD's first ARM-based server CPU, codenamed Seattle, will enter production in 2H14, the chipmaker announces. Seattle CPUs will feature 8 or 16 of ARM's (NASDAQ:ARMH) high-end Cortex-A57 cores, with each running at 2GHz. or more. AMD claims the chips will ""offer 3-4x the performance"" of its new Opteron X-Series parts, and will integrate 10G Ethernet links and SeaMicro's Freedom Fabric tech. Seattle, aimed at the budding microserver market, will face competition from fellow ARM licensees AppliedMicro (AMCC +6.5% - appears to be rallying on the news), Marvell (NASDAQ:MRVL), and startup Calxeda, and also Intel's Atom CPUs. Look for H-P to consider Seattle for its Moonshot server line.",2013-06-18,0.0377953485330644,1,1,0.8843
MSFT,"Microsoft (NASDAQ:MSFT) does an about-face, dropping the Xbox One's Internet verification requirements and all of its used game restrictions. GameStop (NYSE:GME) investors are very pleased, shares +7.8% AH. Microsoft's change-of-heart follows a major backlash from gamers (they were far from appeased by Redmond's initial response), and plenty of gamer enthusiasm being shown for the PlayStation 4 (NYSE:SNE), both due to its lack of similar restrictions and its lower price.",2013-06-19,-0.011720232781182,1,1,0.8721
NVDA,"The Street reacts favorably to Nvidia's (NVDA +7.3%) decision to license its GPU cores and related IP to other mobile processor developers, rather than simply pin its mobile hopes on Tegra sales. ""If there was ever a way for Nvidia to get into Apple, the IP licensing angle is likely it,"" says Raymond James, which thinks the move could also limit traction for ARM's (ARMH -0.8%) Mali GPU cores. Evercore is less optimistic about Apple, stating checks point to ""significant internal GPU design efforts"" at the company. It views Samsung as a possibility, but adds the Korean electronics giant is ""cycling through IP vendors and chip suppliers.""",2013-06-19,0.0243442022236267,0,1,0.9677
ADBE,"BofA/Merrill upgrades Adobe (ADBE +6.1%) to Buy in the wake of its FQ2 EPS beat and strong Creative Cloud adds: the firm is upbeat about CC into 2015, and sees Adobe converting much of its Creative Suite base. Jefferies notes CC net adds of 221K beat a consensus of ~185K. Mentioned on the earnings call: the majority of paid CC subs are individual members; Adobe is evaluating new options for CC pricing (previous); ""targeted promotions"" could hurt CC ARPU in the near-term; and Adobe thinks its infrastructure and analytics tools will allow Marketing Cloud to remain differentiated in the face of new competition. Ad software rival Marketo (MKTO +10.1%) is in sympathy.",2013-06-19,0.0551203896776851,1,1,0.9779
